2023-11-28 15:18:24,499 INFO    StreamThr :385805 [internal.py:wandb_internal():86] W&B internal server running at pid: 385805, started at: 2023-11-28 15:18:24.499378
2023-11-28 15:18:27,963 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:27,963 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-28 15:18:27,963 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 2
2023-11-28 15:18:27,963 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:27,963 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-28 15:18:27,964 INFO    HandlerThread:385805 [system_monitor.py:finish():203] Stopping system monitor
2023-11-28 15:18:27,964 DEBUG   SystemMonitor:385805 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-28 15:18:27,964 INFO    HandlerThread:385805 [interfaces.py:finish():202] Joined cpu monitor
2023-11-28 15:18:27,964 DEBUG   SystemMonitor:385805 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-28 15:18:27,964 INFO    HandlerThread:385805 [interfaces.py:finish():202] Joined disk monitor
2023-11-28 15:18:27,964 DEBUG   SystemMonitor:385805 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-28 15:18:28,003 INFO    HandlerThread:385805 [interfaces.py:finish():202] Joined gpu monitor
2023-11-28 15:18:28,003 INFO    HandlerThread:385805 [interfaces.py:finish():202] Joined memory monitor
2023-11-28 15:18:28,003 INFO    HandlerThread:385805 [interfaces.py:finish():202] Joined network monitor
2023-11-28 15:18:28,003 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:28,003 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-28 15:18:28,003 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 3
2023-11-28 15:18:28,003 DEBUG   SenderThread:385805 [sender.py:send():380] send: stats
2023-11-28 15:18:28,004 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:28,004 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-28 15:18:28,004 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:28,004 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-28 15:18:28,004 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 4
2023-11-28 15:18:28,004 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:28,004 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-28 15:18:28,004 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:28,005 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-28 15:18:28,005 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 5
2023-11-28 15:18:28,005 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:28,005 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-28 15:18:28,005 DEBUG   SenderThread:385805 [sender.py:send():380] send: summary
2023-11-28 15:18:28,005 INFO    SenderThread:385805 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-28 15:18:28,005 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:28,005 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-28 15:18:28,005 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 6
2023-11-28 15:18:28,005 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:28,005 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-28 15:18:28,005 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:28,005 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-28 15:18:28,008 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: status_report
2023-11-28 15:18:28,334 INFO    Thread-12 :385805 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/conda-environment.yaml
2023-11-28 15:18:28,334 INFO    Thread-12 :385805 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/wandb-metadata.json
2023-11-28 15:18:28,334 INFO    Thread-12 :385805 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/wandb-summary.json
2023-11-28 15:18:28,335 INFO    Thread-12 :385805 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/output.log
2023-11-28 15:18:28,463 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 15:18:28,580 INFO    wandb-upload_0:385805 [upload_job.py:push():131] Uploaded file /tmp/tmpvvskpbhbwandb/rqoogm9k-wandb-metadata.json
2023-11-28 15:18:28,800 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 7
2023-11-28 15:18:28,800 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 15:18:28,801 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:28,801 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-28 15:18:28,801 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:28,801 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-28 15:18:29,335 INFO    Thread-12 :385805 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/config.yaml
2023-11-28 15:18:29,463 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 15:18:29,964 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 8
2023-11-28 15:18:29,964 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 15:18:29,964 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:29,965 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-28 15:18:29,965 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:29,965 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-28 15:18:29,965 INFO    SenderThread:385805 [job_builder.py:build():298] Attempting to build job artifact
2023-11-28 15:18:29,965 INFO    SenderThread:385805 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-28 15:18:30,008 INFO    SenderThread:385805 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-28 15:18:30,011 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 9
2023-11-28 15:18:30,011 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:30,011 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-28 15:18:30,011 DEBUG   SenderThread:385805 [sender.py:send():380] send: artifact
2023-11-28 15:18:30,335 INFO    Thread-12 :385805 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/output.log
2023-11-28 15:18:30,464 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 15:18:32,325 INFO    wandb-upload_1:385805 [upload_job.py:push():89] Uploaded file /home/rlserver/.local/share/wandb/artifacts/staging/tmpd15roow7
2023-11-28 15:18:32,847 INFO    wandb-upload_0:385805 [upload_job.py:push():89] Uploaded file /home/rlserver/.local/share/wandb/artifacts/staging/tmpq7izc7v3
2023-11-28 15:18:34,411 INFO    SenderThread:385805 [sender.py:send_artifact():1458] sent artifact job-git_github.com_eric-hu519_deep-learning-for-image-processing.git_pytorch_keypoint_HRNet_train.py - {'id': 'QXJ0aWZhY3Q6NjUxMzMyMjk1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExOTMxMTAwMA==', 'latestArtifact': None}}
2023-11-28 15:18:34,412 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:34,412 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-28 15:18:34,412 INFO    SenderThread:385805 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-28 15:18:35,336 INFO    SenderThread:385805 [dir_watcher.py:finish():388] scan: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files
2023-11-28 15:18:35,337 INFO    SenderThread:385805 [dir_watcher.py:finish():402] scan save: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/conda-environment.yaml conda-environment.yaml
2023-11-28 15:18:35,337 INFO    SenderThread:385805 [dir_watcher.py:finish():402] scan save: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/wandb-metadata.json wandb-metadata.json
2023-11-28 15:18:35,337 INFO    SenderThread:385805 [dir_watcher.py:finish():402] scan save: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/wandb-summary.json wandb-summary.json
2023-11-28 15:18:35,338 INFO    SenderThread:385805 [dir_watcher.py:finish():402] scan save: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/output.log output.log
2023-11-28 15:18:35,339 INFO    SenderThread:385805 [dir_watcher.py:finish():402] scan save: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/requirements.txt requirements.txt
2023-11-28 15:18:35,339 INFO    SenderThread:385805 [dir_watcher.py:finish():402] scan save: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/config.yaml config.yaml
2023-11-28 15:18:35,343 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 10
2023-11-28 15:18:35,343 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 15:18:35,345 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:35,345 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-28 15:18:35,345 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: status_report
2023-11-28 15:18:35,345 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:35,345 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-28 15:18:35,346 INFO    SenderThread:385805 [file_pusher.py:finish():175] shutting down file pusher
2023-11-28 15:18:35,466 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: keepalive
2023-11-28 15:18:35,901 INFO    wandb-upload_1:385805 [upload_job.py:push():131] Uploaded file /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/conda-environment.yaml
2023-11-28 15:18:36,047 INFO    wandb-upload_2:385805 [upload_job.py:push():131] Uploaded file /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/wandb-summary.json
2023-11-28 15:18:36,246 INFO    wandb-upload_0:385805 [upload_job.py:push():131] Uploaded file /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/output.log
2023-11-28 15:18:36,359 INFO    wandb-upload_3:385805 [upload_job.py:push():131] Uploaded file /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/requirements.txt
2023-11-28 15:18:36,376 INFO    wandb-upload_4:385805 [upload_job.py:push():131] Uploaded file /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/files/config.yaml
2023-11-28 15:18:36,576 INFO    Thread-11 :385805 [sender.py:transition_state():613] send defer: 11
2023-11-28 15:18:36,577 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:36,577 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-28 15:18:36,577 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:36,577 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-28 15:18:36,577 INFO    SenderThread:385805 [file_pusher.py:join():181] waiting for file pusher
2023-11-28 15:18:36,577 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 12
2023-11-28 15:18:36,577 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:36,577 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-28 15:18:36,577 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:36,577 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-28 15:18:36,577 INFO    SenderThread:385805 [file_stream.py:finish():595] file stream finish called
2023-11-28 15:18:36,868 INFO    SenderThread:385805 [file_stream.py:finish():599] file stream finish is done
2023-11-28 15:18:36,868 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 13
2023-11-28 15:18:36,868 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:36,868 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-28 15:18:36,868 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:36,868 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-28 15:18:36,868 INFO    SenderThread:385805 [sender.py:transition_state():613] send defer: 14
2023-11-28 15:18:36,868 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: defer
2023-11-28 15:18:36,868 INFO    HandlerThread:385805 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-28 15:18:36,868 DEBUG   SenderThread:385805 [sender.py:send():380] send: final
2023-11-28 15:18:36,868 DEBUG   SenderThread:385805 [sender.py:send():380] send: footer
2023-11-28 15:18:36,868 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: defer
2023-11-28 15:18:36,868 INFO    SenderThread:385805 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-28 15:18:36,868 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 15:18:36,869 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 15:18:36,869 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: server_info
2023-11-28 15:18:36,869 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: server_info
2023-11-28 15:18:36,870 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: get_summary
2023-11-28 15:18:36,870 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-28 15:18:36,870 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-28 15:18:36,871 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: job_info
2023-11-28 15:18:37,112 DEBUG   SenderThread:385805 [sender.py:send_request():407] send_request: job_info
2023-11-28 15:18:37,113 INFO    MainThread:385805 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-28 15:18:37,113 INFO    MainThread:385805 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-28 15:18:37,113 INFO    MainThread:385805 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-28 15:18:37,113 DEBUG   HandlerThread:385805 [handler.py:handle_request():146] handle_request: shutdown
2023-11-28 15:18:37,114 INFO    HandlerThread:385805 [handler.py:finish():866] shutting down handler
2023-11-28 15:18:37,871 INFO    WriterThread:385805 [datastore.py:close():294] close: /home/rlserver/Documents/deep-learning-for-image-processing/pytorch_keypoint/HRNet/wandb/run-20231128_151824-9dl3hbtf/run-9dl3hbtf.wandb
2023-11-28 15:18:38,113 INFO    SenderThread:385805 [sender.py:finish():1536] shutting down sender
2023-11-28 15:18:38,113 INFO    SenderThread:385805 [file_pusher.py:finish():175] shutting down file pusher
2023-11-28 15:18:38,113 INFO    SenderThread:385805 [file_pusher.py:join():181] waiting for file pusher
